nodeid,masterid,control_type,control_id,node_lon_lat,control_lon_lat,distance
44123,44123,SIG,20877,"[-73.9173305421057, 40.8491539180583]","[-73.917285, 40.8491899999999]",18.209069530601
44127,44127,SIG,21800,"[-73.9161272006305, 40.8490059621307]","[-73.916133, 40.8490289999998]",8.54554281478924
44131,44131,SIG,21465,"[-73.9141555217944, 40.8499674710292]","[-73.914114, 40.8499839999998]",12.9701221787862
44134,44134,SIG,20477,"[-73.9164473839998, 40.8519050402416]","[-73.916446, 40.8519039999998]",0.538738881594625
44136,66985,SIG,20422,"[-73.9160170633845, 40.8512270986858]","[-73.916017, 40.8512279999998]",0.328850862383858
44137,44137,SIG,20482,"[-73.9154265675428, 40.8504785656192]","[-73.915454, 40.8504949999998]",9.66695580046927
44142,44142,SIG,20749,"[-73.9131667453004, 40.8254564546741]","[-73.913166, 40.8254559999998]",0.26455268309234
44144,64972,SIG,20765,"[-73.9121698269757, 40.8279022212467]","[-73.912153, 40.8279229999998]",8.88808680267467
44150,44150,SIG,21734,"[-73.9131235904391, 40.8297001432975]","[-73.913125, 40.8296989999998]",0.570679767588121
44151,44151,SIG,20716,"[-73.9129621336534, 40.828159697293]","[-73.91296, 40.8281589999998]",0.642815924592888
44154,44154,SIG,20769,"[-73.9113891813564, 40.8291381843339]","[-73.911391, 40.8291379999998]",0.507759297809326
44157,44157,SIG,20775,"[-73.9140788071089, 40.8332861794637]","[-73.914078, 40.8332869999998]",0.373170977602437
44158,44158,SIG,20723,"[-73.9136808871689, 40.8322635866765]","[-73.913681, 40.8322629999998]",0.216016454006929
44159,44159,SIG,20770,"[-73.913279005419, 40.8311882923861]","[-73.913278, 40.8311869999998]",0.546925439435202
44161,44161,SIG,20778,"[-73.9123951063885, 40.8309363051903]","[-73.912397, 40.8309369999999]",0.581971345271649
44163,44163,SIG,20717,"[-73.9113838362333, 40.8309885176947]","[-73.911385, 40.8309879999998]",0.373223654255839
44165,44165,SIG,21967,"[-73.9138440075898, 40.833693460105]","[-73.91385, 40.8336919999998]",1.74148788737302
44166,44166,SIG,20786,"[-73.9137935202889, 40.8356003094173]","[-73.913793, 40.8356009999998]",0.289884696769431
44167,44167,SIG,20788,"[-73.9128991583666, 40.8352973505165]","[-73.912901, 40.8352979999998]",0.561871754175626
44168,44168,SIG,20724,"[-73.9120571006581, 40.8350125965304]","[-73.912059, 40.8350119999998]",0.568748625385513
44169,44169,SIG,20784,"[-73.9112002749085, 40.834721719655]","[-73.911199, 40.8347209999999]",0.439557042610073
44171,44171,SIG,20793,"[-73.9137710501221, 40.8387216472725]","[-73.913752, 40.8387349999998]",7.17308911039602
44172,44172,SIG,20796,"[-73.9127379535008, 40.838322267585]","[-73.912709, 40.8383609999998]",16.2272794909497
44174,44174,SIG,20795,"[-73.9113930576127, 40.8378627467388]","[-73.91139, 40.8378659999998]",1.45627021743854
44175,44175,SIG,20725,"[-73.9105952062332, 40.8375030131272]","[-73.910596, 40.8375029999998]",0.219694434624193
44176,44176,SIG,21949,"[-73.910724571886, 40.8389977441482]","[-73.910721, 40.8390189999998]",7.80711308991392
44178,44178,SIG,20802,"[-73.9131315640377, 40.8398105397235]","[-73.913137, 40.8398139999998]",1.96259592366662
44179,44179,SIG,21673,"[-73.9126976923001, 40.8409301289925]","[-73.912698, 40.8409299999999]",0.0972488515490749
44180,44180,SIG,20831,"[-73.9124693031374, 40.8416202570654]","[-73.912473, 40.8416159999999]",1.85793827673974
44185,44185,SIG,21462,"[-73.9138579950758, 40.8439787937126]","[-73.913858, 40.8439779999998]",0.289182609740876
44187,44187,SIG,20855,"[-73.913028770596, 40.8436416202994]","[-73.913027, 40.8436449999999]",1.3252261101395
44189,44189,SIG,20827,"[-73.9119464820091, 40.8431757134034]","[-73.91195, 40.8432049999998]",10.7145128141058
44192,44192,SIG,20821,"[-73.9139753491537, 40.8454294303714]","[-73.913975, 40.8454299999999]",0.228918517458827
44196,44196,SIG,21592,"[-73.9130848535682, 40.8450605153018]","[-73.913087, 40.8450609999999]",0.619569354237882
44203,44203,SIG,20812,"[-73.9122653984376, 40.8447172763103]","[-73.912267, 40.8447179999998]",0.515630210975267
44211,44211,SIG,20815,"[-73.9106466935862, 40.8469798635558]","[-73.910648, 40.8469809999998]",0.54961749813262
44212,44212,SIG,21980,"[-73.9139673239487, 40.8486088843397]","[-73.913966, 40.8486109999998]",0.853418080035778
44214,44214,SIG,20814,"[-73.9123634570986, 40.8476833396171]","[-73.912364, 40.8476819999998]",0.510662664514097
44217,44217,SIG,20842,"[-73.9111223221042, 40.8494180980064]","[-73.911122, 40.8494189999998]",0.34049835463831
44220,44220,SIG,20846,"[-73.9106946357013, 40.8500190983515]","[-73.910694, 40.8500189999998]",0.179484463094587
44222,44228,SIG,20470,"[-73.9128742157012, 40.8501250600717]","[-73.913007, 40.8501129999998]",36.997479390102
44224,44224,SIG,21664,"[-73.9122127749092, 40.8507810082972]","[-73.912212, 40.8507809999998]",0.214402798298569
44231,44231,SIG,21023,"[-73.9092861402334, 40.8269896140076]","[-73.909287, 40.8269899999998]",0.276394340674656
44234,44234,SIG,21024,"[-73.9077391809819, 40.8264921865928]","[-73.907745, 40.8264949999998]",1.90897866805615
44236,44236,SIG,20904,"[-73.9070317462002, 40.8258094748568]","[-73.907031, 40.8258109999998]",0.592800977389004
44237,47732,SIG,21028,"[-73.907227569818, 40.8277832408905]","[-73.907257, 40.8278009999998]",10.4020280944521
44239,44239,SIG,20780,"[-73.9104901058811, 40.8307373728028]","[-73.910489, 40.8307379999998]",0.381938069248476
44240,44240,SIG,20932,"[-73.9097137369446, 40.8304700139474]","[-73.909712, 40.8304709999999]",0.600097062448804
44243,44243,SIG,21034,"[-73.9089599026669, 40.8302262335987]","[-73.908961, 40.8302259999998]",0.315376029618143
44246,44246,SIG,21040,"[-73.9077216503447, 40.8298233674376]","[-73.907722, 40.8298239999998]",0.249955356455468
44247,44247,SIG,20718,"[-73.9105146918254, 40.8325725195147]","[-73.910515, 40.8325739999998]",0.546095449486852
44248,44248,SIG,20783,"[-73.9096213059864, 40.8322814222869]","[-73.90962, 40.8322819999998]",0.418231235509942
44249,44249,SIG,20933,"[-73.9087495529109, 40.8320074266298]","[-73.908749, 40.8320069999998]",0.21811035126503
44251,44251,SIG,21045,"[-73.9080238671751, 40.8317683360739]","[-73.908023, 40.8317679999998]",0.269408531728426
44253,44253,SIG,21052,"[-73.9070758440072, 40.8334297526863]","[-73.907085, 40.8334159999999]",5.61479026677719
44254,44254,SIG,21691,"[-73.910342923674, 40.8344304307629]","[-73.910343, 40.8344319999999]",0.572121092546777
44256,44256,SIG,20791,"[-73.9086913118667, 40.8339383465534]","[-73.908692, 40.8339389999998]",0.304861321409069
44257,44257,SIG,20798,"[-73.9074020047745, 40.8362322836186]","[-73.907403, 40.8362329999998]",0.379426622605153
44259,69628,SIG,20792,"[-73.9096344917191, 40.8371253184983]","[-73.909635, 40.8371269999998]",0.628570876686557
44271,44271,SIG,20809,"[-73.9094628460286, 40.8437795335375]","[-73.909463, 40.8437799999998]",0.175207867146711
44273,44273,SIG,20808,"[-73.9085667970291, 40.8437333428409]","[-73.908567, 40.8437319999998]",0.492460047812526
44275,44275,SIG,22015,"[-73.907661521673, 40.8436870837673]","[-73.907665, 40.8436789999998]",3.09847169418852
44276,44276,SIG,21715,"[-73.9102747995886, 40.844882659565]","[-73.910275, 40.8448839999999]",0.491508688021326
44277,44277,SIG,20811,"[-73.9093743017903, 40.8448345095275]","[-73.909375, 40.8448329999998]",0.582918442399235
44286,44286,SIG,20813,"[-73.9082138746308, 40.8472658310133]","[-73.908262, 40.8472309999999]",18.3936306705168
44293,44293,SIG,20818,"[-73.9097450372618, 40.8482547452387]","[-73.90975, 40.8482559999998]",1.4471193827982
44304,67922,SIG,20817,"[-73.907531252213, 40.8478161630422]","[-73.907553, 40.8478209999998]",6.26964305382379
44305,44305,SIG,20430,"[-73.9101748312065, 40.8519825506639]","[-73.910175, 40.8519809999998]",0.566892545392132
44306,44306,SIG,20474,"[-73.9092154555632, 40.8518009448967]","[-73.909217, 40.8518019999998]",0.574745112622391
44307,44307,SIG,20480,"[-73.908410976985, 40.8513190951487]","[-73.908412, 40.8513179999998]",0.489187146898076
44308,44308,SIG,20434,"[-73.9084173713509, 40.8526438227458]","[-73.908417, 40.8526439999998]",0.121345148180403
44309,44309,SIG,20478,"[-73.9076475681174, 40.8508595868186]","[-73.907646, 40.8508589999999]",0.483647304800919
44311,44311,SIG,20429,"[-73.906984723707, 40.8503824868659]","[-73.906956, 40.8504009999998]",10.4232174564694
44316,9038601,SIG,12576,"[-73.9379231605087, 40.8556093902825]","[-73.937954, 40.8555699999999]",16.6956435618771
44318,44318,SIG,12604,"[-73.937434929677, 40.8533801533821]","[-73.937436, 40.8533799999998]",0.301324563245284
44319,44319,SIG,12605,"[-73.9368910194566, 40.8550975450013]","[-73.936877, 40.8551359999998]",14.5374967500381
44333,44333,SIG,12564,"[-73.9341931960756, 40.8532003946703]","[-73.934198, 40.8532129999998]",4.78102265157352
44335,44335,SIG,12565,"[-73.9337048189297, 40.8541690707274]","[-73.933704, 40.8541679999998]",0.451118241411108
44336,44336,SIG,12566,"[-73.9333121531947, 40.8553345842406]","[-73.933313, 40.8553349999998]",0.278964252969237
44337,44337,SIG,12680,"[-73.9327248895439, 40.8528974689181]","[-73.932726, 40.8528969999998]",0.351512482364823
44338,44338,SIG,12681,"[-73.932228282037, 40.8535818038522]","[-73.932226, 40.8535829999998]",0.767119718031993
44340,44340,SIG,12606,"[-73.9356020454262, 40.8571094019968]","[-73.935603, 40.8571089999998]",0.301959829247418
44350,44350,SIG,12536,"[-73.9326315547919, 40.8567160372162]","[-73.932632, 40.8567149999998]",0.397460068781005
44371,44371,SIG,12682,"[-73.9317741379464, 40.8542017675635]","[-73.931774, 40.8542029999998]",0.450642428575108
44372,44372,SIG,12683,"[-73.9313148797601, 40.8548286421522]","[-73.931314, 40.8548279999998]",0.337592289425532
44373,44373,SIG,12658,"[-73.9309955996006, 40.8530625611753]","[-73.930994, 40.8530629999998]",0.470516688930165
44374,44374,SIG,12684,"[-73.930873167242, 40.8554264133877]","[-73.930876, 40.8554289999999]",1.22564691392583
44375,44375,SIG,12659,"[-73.9305386828824, 40.8536850127868]","[-73.930538, 40.8536859999998]",0.406272924361574
44376,44376,SIG,12660,"[-73.9300827396978, 40.8543096152901]","[-73.930082, 40.8543089999998]",0.303524349582523
44377,44377,SIG,12661,"[-73.9296443443432, 40.8549080223383]","[-73.929644, 40.8549069999998]",0.384464876210871
44378,44378,SIG,12527,"[-73.9291461700561, 40.8530993598268]","[-73.929147, 40.8531009999999]",0.6401678020144
44379,44379,SIG,12662,"[-73.9291686354477, 40.8555570483772]","[-73.92917, 40.8555569999998]",0.377892606427479
44380,44380,SIG,12701,"[-73.9286914760567, 40.8537228950886]","[-73.928627, 40.8537289999999]",17.9748977124936
44381,44381,SIG,12567,"[-73.9320429545227, 40.857840972286]","[-73.932041, 40.8578399999999]",0.646381756405887
44383,44383,SIG,12773,"[-73.9318169659139, 40.8582723180483]","[-73.931817, 40.8582729999998]",0.248640056164979
44389,44389,SIG,12664,"[-73.9287155015351, 40.8561812327865]","[-73.928714, 40.8561799999999]",0.61177658208417
44391,66361,SIG,12538,"[-73.9313137562776, 40.8593273494395]","[-73.931354, 40.8593049999998]",13.7923628097273
44392,44392,SIG,12568,"[-73.9307708866026, 40.8606407053138]","[-73.93077, 40.8606409999998]",0.267717623227345
44397,44398,SIG,12539,"[-73.9300028420492, 40.862102728832]","[-73.929926, 40.8621529999998]",28.0578269571736
44399,44399,SIG,12533,"[-73.9300271354606, 40.8634242215071]","[-73.93, 40.8634099999998]",9.12046733820326
44403,44403,SIG,12797,"[-73.9304878068166, 40.8664488742613]","[-73.930489, 40.8664489999998]",0.333185296874401
44404,44404,SIG,12616,"[-73.9298671657459, 40.8659565820831]","[-73.929853, 40.8659649999998]",4.9757349150349
44405,44405,SIG,12531,"[-73.9288907262695, 40.8646629950007]","[-73.928873, 40.8646659999998]",5.02376566922693
44416,44416,SIG,12711,"[-73.9287264318843, 40.8667414276799]","[-73.928721, 40.8667419999999]",1.51679155206701
44421,44421,SIG,12528,"[-73.928254257868, 40.8543214327225]","[-73.928253, 40.8543209999999]",0.382024472497998
44423,44423,SIG,13018,"[-73.9272393497539, 40.8531153723404]","[-73.927255, 40.8531619999998]",17.5312625555471
44424,44424,SIG,12927,"[-73.9267993793774, 40.8537171445631]","[-73.92691, 40.8537549999999]",33.5666756008973
44426,44426,SIG,12581,"[-73.928266173947, 40.8568081281971]","[-73.928265, 40.8568079999998]",0.328089010221036
44427,44427,SIG,12578,"[-73.928232874845, 40.8571682587993]","[-73.928258, 40.8571589999998]",7.72567615881398
44433,44433,SIG,12610,"[-73.9284195779124, 40.8602419832134]","[-73.92842, 40.8602419999999]",0.11691555712415
44436,44436,SIG,12611,"[-73.927329684795, 40.8606466846156]","[-73.927328, 40.8606469999998]",0.479992453490318
44441,44441,SIG,12630,"[-73.9277661762183, 40.8629254237359]","[-73.927767, 40.8629259999998]",0.309841437362357
44442,44442,SIG,12686,"[-73.9269224334868, 40.8632377316233]","[-73.926924, 40.8632379999999]",0.444196193361446
44443,44443,SIG,12631,"[-73.926010928687, 40.8635736637734]","[-73.926012, 40.8635719999998]",0.674729512195741
44444,44444,SIG,12612,"[-73.9256689921191, 40.8612589505816]","[-73.925668, 40.8612579999998]",0.441881199199807
44445,44445,SIG,12615,"[-73.9253731827242, 40.8625808141419]","[-73.925374, 40.8625809999998]",0.235986229953083
44446,44446,SIG,12618,"[-73.9284774309539, 40.8656326442272]","[-73.928458, 40.8656429999998]",6.56660286170068
44447,44447,SIG,12540,"[-73.9281094266289, 40.8650789674794]","[-73.928093, 40.8650699999998]",5.59625798897775
44448,44448,SIG,12624,"[-73.9280577033648, 40.8661993629484]","[-73.928056, 40.8661989999999]",0.489339041789662
44449,66309,SIG,12534,"[-73.9272691512952, 40.8655345586432]","[-73.927268, 40.8655469999999]",4.54404294559529
44450,44450,SIG,12666,"[-73.9266194899366, 40.8645242932901]","[-73.926619, 40.8645249999998]",0.29096590376805
44451,44451,SIG,12532,"[-73.9258729299297, 40.866025356279]","[-73.925872, 40.8660259999998]",0.348083735784744
44452,44452,SIG,12530,"[-73.925004206787, 40.8663365443551]","[-73.925004, 40.8663359999998]",0.206412231174387
44456,44456,SIG,12623,"[-73.9259187306694, 40.8677692002837]","[-73.925917, 40.8677689999998]",0.484203890296608
44471,44471,SIG,12476,"[-73.9229585413191, 40.8589138930713]","[-73.92293, 40.8589399999998]",12.36147700146
44475,44475,SIG,12614,"[-73.9231330136597, 40.8634102687707]","[-73.923135, 40.8634169999998]",2.51323886189871
44476,44476,SIG,12608,"[-73.9224941563083, 40.8624128747638]","[-73.922492, 40.8624119999998]",0.676257794702007
44477,44477,SIG,12665,"[-73.9243841102181, 40.8653654750604]","[-73.924383, 40.8653659999998]",0.361767996936557
44478,44478,SIG,12629,"[-73.9237671881853, 40.8644036253648]","[-73.923766, 40.8644029999999]",0.399903892903909
44479,44479,SIG,12866,"[-73.922497635392, 40.8660634534741]","[-73.922499, 40.8660619999998]",0.650299774891414
44480,44480,SIG,12633,"[-73.9218827879517, 40.8651001174995]","[-73.921882, 40.8651009999998]",0.388432950148526
44481,44481,SIG,12626,"[-73.9240377396481, 40.8684683957761]","[-73.924036, 40.8684729999998]",1.74513915593293
44485,44485,SIG,12569,"[-73.9231098802621, 40.8670155812733]","[-73.923109, 40.8670149999999]",0.322688488732584
44486,44486,SIG,12855,"[-73.9217261318964, 40.8684967399276]","[-73.921726, 40.8684959999998]",0.272041681988904
44487,44487,SIG,12627,"[-73.9221415259653, 40.8691477962488]","[-73.922145, 40.8691499999998]",1.25215056792702
44531,44531,SIG,12692,"[-73.9212319959121, 40.8613116751165]","[-73.921246, 40.8613109999998]",3.8814708981771
44533,44533,SIG,12478,"[-73.920276320345, 40.8626058965071]","[-73.920276, 40.8626049999998]",0.338437962069892
44534,44534,SIG,12613,"[-73.9206120283313, 40.8631139277809]","[-73.920612, 40.8631129999998]",0.338117477748717
44536,44536,SIG,12479,"[-73.9194156863638, 40.8637938102685]","[-73.919414, 40.8637929999998]",0.55201778321744
44538,44538,SIG,12778,"[-73.9184689969409, 40.8617736523014]","[-73.918469, 40.8617719999998]",0.601998065369946
44540,44540,SIG,12737,"[-73.9212499112143, 40.864111760067]","[-73.921259, 40.8641099999998]",2.59444048880134
44541,44541,SIG,12634,"[-73.9199959163003, 40.8657968310241]","[-73.919997, 40.8657969999998]",0.305998966064752
44542,44542,SIG,12800,"[-73.91936189748, 40.8648093450322]","[-73.919362, 40.8648089999998]",0.128867288397646
44543,44543,SIG,12480,"[-73.9189422567369, 40.8644629117628]","[-73.918943, 40.8644619999999]",0.390660387137967
44544,44544,SIG,12632,"[-73.9185960206801, 40.866314353751]","[-73.918598, 40.8663149999998]",0.595943806334401
44547,44547,SIG,12570,"[-73.9212131447855, 40.8676927835122]","[-73.921214, 40.8676919999998]",0.370729123042593
44548,44548,SIG,12667,"[-73.9206116569103, 40.8667595904427]","[-73.920611, 40.8667609999998]",0.544750282795166
44550,44550,SIG,12537,"[-73.9197540121292, 40.8681143793812]","[-73.919752, 40.8681129999999]",0.749854257696608
44552,44552,SIG,12571,"[-73.9185603667988, 40.8684818521697]","[-73.918559, 40.8684829999999]",0.563734872141696
44554,44554,SIG,12625,"[-73.9208966302894, 40.8698770200459]","[-73.920896, 40.8698759999998]",0.410495444636088
44558,44558,SIG,12628,"[-73.9185642171644, 40.8714788339418]","[-73.918566, 40.8714779999998]",0.579171841247068
44592,79503,SIG,20494,"[-73.9167898292358, 40.8548728755406]","[-73.91679, 40.8548739999998]",0.412398118239761
44596,44597,SIG,21550,"[-73.9154205858476, 40.8541755118681]","[-73.915421, 40.8541759999998]",0.21155465288617
44598,44598,SIG,21969,"[-73.914675069582, 40.8539429152592]","[-73.914669, 40.8539469999998]",2.24369600448633
44600,44600,SIG,21567,"[-73.9171882115048, 40.8559188215661]","[-73.91719, 40.8559199999998]",0.655075061019221
44623,44623,SIG,13004,"[-73.9175553922091, 40.8630197586274]","[-73.917561, 40.8630289999998]",3.70710577929412
44625,44625,SIG,12802,"[-73.9170634672807, 40.8636906132625]","[-73.917064, 40.8636899999998]",0.267648033169841
44638,44638,SIG,12572,"[-73.9175936353453, 40.8688852873159]","[-73.917593, 40.8688859999998]",0.313530113134543
44639,44639,SIG,12477,"[-73.9172048451043, 40.8668130905157]","[-73.917205, 40.8668129999998]",0.054065023555146
44640,44640,SIG,12693,"[-73.9170433647696, 40.8670262284241]","[-73.917062, 40.8670169999998]",6.15395456338703
44652,44652,SIG,12481,"[-73.915200581719, 40.8695584268103]","[-73.915184, 40.8695509999999]",5.32485534163124
44672,69631,SIG,20023,"[-73.9167425015928, 40.8794739301498]","[-73.916773, 40.8794579999998]",10.2379813754384
44679,44679,SIG,20486,"[-73.9138489495842, 40.8538108835788]","[-73.913849, 40.8538119999998]",0.406993900020965
44682,44683,SIG,21742,"[-73.9122729931294, 40.8537585570381]","[-73.912271, 40.8537559999998]",1.08256664112195
44683,44683,SIG,20495,"[-73.9111958059581, 40.8548222938556]","[-73.911194, 40.8548229999998]",0.561947880966941
44690,44690,SIG,20485,"[-73.9132843709747, 40.859618600665]","[-73.913284, 40.8596189999999]",0.178041220818905
44703,79371,SIG,21435,"[-73.9118122912604, 40.8617323856496]","[-73.911789, 40.8617799999998]",18.5054310690428
44723,44723,SIG,12575,"[-73.9127360527117, 40.8723173852242]","[-73.912678, 40.8722909999998]",18.7132537355288
44743,44743,SIG,20492,"[-73.910072752784, 40.8544695028844]","[-73.910074, 40.8544709999998]",0.645419954646804
44744,44744,SIG,21862,"[-73.9094295749326, 40.8539594386421]","[-73.909438, 40.8539549999998]",2.83680471104883
44746,44746,SIG,20489,"[-73.9085002184009, 40.8538170039455]","[-73.90851, 40.8538209999999]",3.07279715127379
